,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,129,steiner,circuits/phasepoly/36qubits/500gadgets/Original2.qasm,500,7465,7647,492,7957,500,0 days 00:02:28.428835000,,gray,nash,count,1.0,36q-fully_connected
0,130,steiner,circuits/phasepoly/36qubits/500gadgets/Original3.qasm,500,7491,7646,493,7984,500,0 days 00:02:27.780147000,,gray,nash,count,1.0,36q-fully_connected
0,131,steiner,circuits/phasepoly/36qubits/500gadgets/Original13.qasm,500,7477,7596,494,7971,500,0 days 00:02:29.410873000,,gray,nash,count,1.0,36q-fully_connected
0,132,steiner,circuits/phasepoly/36qubits/500gadgets/Original18.qasm,500,7479,7623,493,7972,500,0 days 00:02:31.137207000,,gray,nash,count,1.0,36q-fully_connected
0,133,steiner,circuits/phasepoly/36qubits/500gadgets/Original4.qasm,500,7551,7670,494,8045,500,0 days 00:02:26.668446000,,gray,nash,count,1.0,36q-fully_connected
0,134,steiner,circuits/phasepoly/36qubits/500gadgets/Original14.qasm,500,7567,7751,491,8058,500,0 days 00:02:27.224937000,,gray,nash,count,1.0,36q-fully_connected
0,135,steiner,circuits/phasepoly/36qubits/500gadgets/Original8.qasm,500,7496,7635,494,7990,500,0 days 00:02:27.682685000,,gray,nash,count,1.0,36q-fully_connected
0,136,steiner,circuits/phasepoly/36qubits/500gadgets/Original9.qasm,500,7660,7776,494,8154,500,0 days 00:02:27.896226000,,gray,nash,count,1.0,36q-fully_connected
0,137,steiner,circuits/phasepoly/36qubits/500gadgets/Original15.qasm,500,7606,7762,491,8097,500,0 days 00:02:28.577493000,,gray,nash,count,1.0,36q-fully_connected
0,138,steiner,circuits/phasepoly/36qubits/500gadgets/Original5.qasm,500,7507,7683,491,7998,500,0 days 00:02:28.168637000,,gray,nash,count,1.0,36q-fully_connected
0,139,steiner,circuits/phasepoly/36qubits/500gadgets/Original19.qasm,500,7556,7695,493,8049,500,0 days 00:02:27.885123000,,gray,nash,count,1.0,36q-fully_connected
0,0,tket,circuits/phasepoly/36qubits/100gadgets/Original6.qasm,,3272,3378,100,3371,100,0 days 00:00:00.655856000,,gray,nash,count,1.0,36q-fully_connected
0,1,tket,circuits/phasepoly/36qubits/100gadgets/Original16.qasm,,3303,3348,100,3403,100,0 days 00:00:00.719262000,,gray,nash,count,1.0,36q-fully_connected
0,2,tket,circuits/phasepoly/36qubits/100gadgets/Original17.qasm,,3307,3380,100,3407,100,0 days 00:00:00.636118000,,gray,nash,count,1.0,36q-fully_connected
0,3,tket,circuits/phasepoly/36qubits/100gadgets/Original7.qasm,,3219,3316,100,3319,100,0 days 00:00:00.805223000,,gray,nash,count,1.0,36q-fully_connected
0,4,tket,circuits/phasepoly/36qubits/100gadgets/Original10.qasm,,3297,3376,100,3397,100,0 days 00:00:00.902924000,,gray,nash,count,1.0,36q-fully_connected
0,5,tket,circuits/phasepoly/36qubits/100gadgets/Original0.qasm,,3335,3414,100,3435,100,0 days 00:00:00.748294000,,gray,nash,count,1.0,36q-fully_connected
0,6,tket,circuits/phasepoly/36qubits/100gadgets/Original1.qasm,,3312,3366,100,3412,100,0 days 00:00:00.657531000,,gray,nash,count,1.0,36q-fully_connected
0,7,tket,circuits/phasepoly/36qubits/100gadgets/Original11.qasm,,3172,3240,100,3272,100,0 days 00:00:00.750067000,,gray,nash,count,1.0,36q-fully_connected
0,8,tket,circuits/phasepoly/36qubits/100gadgets/Original12.qasm,,3212,3268,100,3312,100,0 days 00:00:01.060593000,,gray,nash,count,1.0,36q-fully_connected
0,9,tket,circuits/phasepoly/36qubits/100gadgets/Original2.qasm,,3381,3398,100,3481,100,0 days 00:00:01.155089000,,gray,nash,count,1.0,36q-fully_connected
0,10,tket,circuits/phasepoly/36qubits/100gadgets/Original3.qasm,,3236,3322,100,3336,100,0 days 00:00:00.751743000,,gray,nash,count,1.0,36q-fully_connected
0,11,tket,circuits/phasepoly/36qubits/100gadgets/Original13.qasm,,3289,3364,100,3389,100,0 days 00:00:00.756342000,,gray,nash,count,1.0,36q-fully_connected
0,12,tket,circuits/phasepoly/36qubits/100gadgets/Original18.qasm,,3312,3372,100,3412,100,0 days 00:00:00.847430000,,gray,nash,count,1.0,36q-fully_connected
0,13,tket,circuits/phasepoly/36qubits/100gadgets/Original4.qasm,,3355,3438,100,3455,100,0 days 00:00:00.697752000,,gray,nash,count,1.0,36q-fully_connected
0,14,tket,circuits/phasepoly/36qubits/100gadgets/Original14.qasm,,3249,3338,100,3349,100,0 days 00:00:00.660388000,,gray,nash,count,1.0,36q-fully_connected
0,15,tket,circuits/phasepoly/36qubits/100gadgets/Original8.qasm,,3245,3304,100,3345,100,0 days 00:00:00.740016000,,gray,nash,count,1.0,36q-fully_connected
0,16,tket,circuits/phasepoly/36qubits/100gadgets/Original9.qasm,,3205,3292,100,3305,100,0 days 00:00:00.783957000,,gray,nash,count,1.0,36q-fully_connected
0,17,tket,circuits/phasepoly/36qubits/100gadgets/Original15.qasm,,3291,3338,100,3391,100,0 days 00:00:00.824420000,,gray,nash,count,1.0,36q-fully_connected
